installment,purpose,application_type,int_rate,last_pymnt_amnt,loan_amnt,revol_bal,delinq_2yrs,inq_last_6mths,mort_acc,grade,open_acc,revol_util,total_acc,fico_range_low,fico_range_high,addr_state,emp_length,home_ownership,verification_status,annual_inc,loan_status
526.78,debt_consolidation,Individual,11.39,11434.03,16000.0,31942.0,0.0,0.0,2.0,B,16.0,83.6,33.0,700.0,704.0,CA,3 years,MORTGAGE,Source Verified,138000.0,Fully Paid
127.4,small_business,Individual,18.49,503.24,3500.0,8102.0,0.0,0.0,2.0,D,13.0,31.2,19.0,680.0,684.0,TX,2 years,MORTGAGE,Verified,48000.0,Fully Paid
78.57,credit_card,Individual,8.19,312.03,2500.0,2350.0,0.0,1.0,0.0,A,6.0,30.1,22.0,665.0,669.0,IN,,RENT,Source Verified,35362.72,Fully Paid
123.0,credit_card,Individual,6.72,3729.95,4000.0,125805.0,0.0,1.0,2.0,A,26.0,62.5,50.0,670.0,674.0,NY,10+ years,OWN,Source Verified,209000.0,Fully Paid
380.92,medical,Individual,18.25,380.84,10500.0,2281.0,0.0,3.0,2.0,D,9.0,8.7,24.0,660.0,664.0,TX,10+ years,MORTGAGE,Verified,84000.0,Fully Paid
855.3,debt_consolidation,Individual,14.07,23055.55,25000.0,5099.0,0.0,0.0,1.0,C,15.0,16.2,19.0,720.0,724.0,CA,7 years,MORTGAGE,Not Verified,59000.0,Fully Paid
305.38,debt_consolidation,Individual,13.49,305.38,9000.0,17844.0,1.0,1.0,0.0,C,25.0,69.2,51.0,685.0,689.0,TX,2 years,RENT,Not Verified,97500.0,Current
199.94,debt_consolidation,Individual,14.3,199.69,5825.0,8456.0,0.0,0.0,0.0,C,9.0,57.5,15.0,660.0,664.0,TX,4 years,RENT,Not Verified,21000.0,Fully Paid
249.19,credit_card,Individual,7.59,249.19,8000.0,7509.0,1.0,1.0,1.0,A,7.0,34.9,16.0,725.0,729.0,MI,8 years,MORTGAGE,Not Verified,175000.0,Current
637.58,debt_consolidation,Individual,9.17,2530.17,20000.0,4018.0,1.0,1.0,4.0,B,14.0,41.4,37.0,690.0,694.0,VA,2 years,MORTGAGE,Not Verified,134500.0,Fully Paid
483.94,credit_card,Individual,9.99,483.94,15000.0,2658.0,0.0,0.0,0.0,B,3.0,25.6,33.0,680.0,684.0,MD,< 1 year,RENT,Verified,40000.0,Charged Off
122.98,small_business,Individual,6.71,122.98,4000.0,522.0,0.0,0.0,0.0,A,6.0,1.1,8.0,795.0,799.0,TX,3 years,RENT,Not Verified,22000.0,Current
392.81,credit_card,Individual,10.99,392.81,12000.0,8389.0,5.0,0.0,0.0,B,14.0,67.1,17.0,680.0,684.0,MA,5 years,RENT,Source Verified,90000.0,Current
169.9,other,Individual,13.59,3762.89,5000.0,8482.0,1.0,0.0,0.0,C,10.0,37.2,21.0,675.0,679.0,VA,10+ years,OWN,Not Verified,40000.0,Fully Paid
565.51,credit_card,Individual,12.74,565.51,25000.0,6856.0,0.0,0.0,0.0,C,16.0,21.5,25.0,725.0,729.0,NY,2 years,RENT,Not Verified,70000.0,Current
398.52,debt_consolidation,Individual,11.99,3474.16,12000.0,16045.0,0.0,0.0,0.0,C,21.0,39.2,38.0,675.0,679.0,NY,3 years,RENT,Not Verified,45244.0,Fully Paid
1061.54,credit_card,Joint App,16.46,1061.54,30000.0,11715.0,3.0,0.0,1.0,C,13.0,50.3,29.0,690.0,694.0,AR,6 years,MORTGAGE,Verified,34000.0,Current
202.14,debt_consolidation,Individual,12.99,201.91,6000.0,3873.0,0.0,1.0,1.0,B,13.0,20.8,33.0,720.0,724.0,NY,< 1 year,MORTGAGE,Not Verified,20000.0,Fully Paid
112.02,credit_card,Individual,14.59,2433.09,3250.0,11683.0,0.0,1.0,,D,6.0,60.2,10.0,660.0,664.0,OR,2 years,RENT,Not Verified,28000.0,Fully Paid
157.13,debt_consolidation,Individual,8.19,1968.67,5000.0,7313.0,0.0,0.0,6.0,A,10.0,57.6,39.0,660.0,664.0,GA,10+ years,MORTGAGE,Verified,73250.0,Fully Paid
497.41,credit_card,Individual,7.46,497.41,16000.0,17983.0,0.0,0.0,2.0,A,13.0,32.2,16.0,725.0,729.0,DE,6 years,MORTGAGE,Not Verified,90000.0,Current
554.81,debt_consolidation,Individual,15.02,554.81,16000.0,453.0,0.0,0.0,0.0,C,6.0,17.4,7.0,680.0,684.0,FL,1 year,MORTGAGE,Source Verified,28800.0,Current
324.65,credit_card,Joint App,10.42,7912.37,10000.0,106995.0,0.0,0.0,0.0,B,11.0,49.2,29.0,700.0,704.0,RI,5 years,OWN,Verified,32000.0,Fully Paid
661.08,other,Individual,14.52,661.08,19200.0,682.0,0.0,0.0,0.0,C,3.0,17.9,4.0,700.0,704.0,WA,< 1 year,RENT,Source Verified,35000.0,Late (31-120 days)
518.02,debt_consolidation,Individual,10.99,6847.72,15825.0,15219.0,1.0,1.0,3.0,B,13.0,44.9,28.0,690.0,694.0,PA,10+ years,MORTGAGE,Verified,55000.0,Fully Paid
164.62,debt_consolidation,Individual,11.39,164.62,5000.0,12770.0,0.0,0.0,0.0,B,6.0,77.9,10.0,680.0,684.0,VA,1 year,RENT,Source Verified,51000.0,Current
277.86,credit_card,Individual,6.99,1104.58,9000.0,9156.0,0.0,0.0,4.0,A,9.0,27.9,24.0,750.0,754.0,NC,5 years,MORTGAGE,Not Verified,50000.0,Fully Paid
196.41,major_purchase,Individual,10.99,3368.72,6000.0,2476.0,2.0,4.0,6.0,B,14.0,8.0,28.0,740.0,744.0,CA,,MORTGAGE,Not Verified,168000.0,Fully Paid
296.16,debt_consolidation,Individual,15.99,296.16,8425.0,5853.0,0.0,1.0,0.0,C,7.0,23.4,16.0,680.0,684.0,MA,,MORTGAGE,Source Verified,24000.0,Charged Off
180.74,moving,Individual,17.99,180.74,5000.0,4215.0,0.0,0.0,0.0,D,3.0,49.6,3.0,740.0,744.0,RI,< 1 year,RENT,Verified,18500.0,Current
112.72,medical,Individual,20.8,263.83,3000.0,890.0,0.0,4.0,5.0,E,7.0,20.7,34.0,670.0,674.0,OH,10+ years,MORTGAGE,Verified,50000.0,Fully Paid
1120.99,debt_consolidation,Individual,9.49,23784.51,35000.0,31285.0,1.0,1.0,3.0,B,10.0,60.6,29.0,690.0,694.0,NY,10+ years,MORTGAGE,Verified,250000.0,Fully Paid
563.81,small_business,Individual,15.61,563.69,16125.0,4727.0,3.0,0.0,4.0,D,8.0,55.6,29.0,685.0,689.0,VA,10+ years,MORTGAGE,Source Verified,270000.0,Fully Paid
298.17,debt_consolidation,Individual,16.99,298.17,12000.0,6650.0,0.0,3.0,0.0,D,13.0,56.4,24.0,660.0,664.0,NY,4 years,RENT,Source Verified,55000.0,Charged Off
241.12,debt_consolidation,Individual,15.61,241.12,10000.0,8238.0,0.0,0.0,0.0,D,6.0,51.2,7.0,670.0,674.0,PA,8 years,RENT,Not Verified,26000.0,Current
306.35,home_improvement,Individual,17.99,306.35,8475.0,1263.0,11.0,0.0,1.0,D,8.0,20.4,22.0,675.0,679.0,FL,7 years,MORTGAGE,Source Verified,40000.0,Current
761.46,other,Individual,6.08,761.46,25000.0,3063.0,0.0,2.0,0.0,A,7.0,5.2,25.0,810.0,814.0,FL,10+ years,RENT,Source Verified,72000.0,Current
346.03,debt_consolidation,Individual,12.12,5434.5,10400.0,20294.0,0.0,0.0,1.0,B,8.0,79.7,30.0,670.0,674.0,AZ,10+ years,MORTGAGE,Source Verified,75000.0,Fully Paid
523.45,debt_consolidation,Joint App,19.42,523.45,20000.0,10392.0,0.0,1.0,2.0,D,8.0,67.9,23.0,660.0,664.0,ME,3 years,MORTGAGE,Not Verified,55000.0,Current
128.62,credit_card,Individual,8.49,128.57,4075.0,4092.0,0.0,0.0,0.0,B,4.0,95.2,11.0,665.0,669.0,CA,6 years,RENT,Source Verified,67000.0,Fully Paid
159.76,debt_consolidation,Individual,25.34,159.76,4000.0,4935.0,0.0,0.0,0.0,E,8.0,73.7,10.0,660.0,664.0,NY,,RENT,Verified,13116.0,Current
1029.28,debt_consolidation,Joint App,22.35,1029.28,37000.0,15369.0,0.0,1.0,3.0,D,13.0,56.7,19.0,705.0,709.0,CA,10+ years,MORTGAGE,Source Verified,104000.0,Current
453.53,debt_consolidation,Individual,12.85,7903.17,20000.0,7961.0,2.0,0.0,2.0,B,9.0,16.3,17.0,710.0,714.0,CA,,RENT,Verified,54210.0,Fully Paid
1154.66,credit_card,Individual,11.53,1154.65,35000.0,57487.0,0.0,0.0,0.0,B,24.0,56.2,37.0,675.0,679.0,CA,2 years,RENT,Source Verified,120000.0,Fully Paid
720.37,home_improvement,Individual,24.08,19016.66,25000.0,3389.0,3.0,3.0,1.0,F,9.0,35.3,33.0,665.0,669.0,MT,3 years,MORTGAGE,Verified,160000.0,Fully Paid
816.43,debt_consolidation,Individual,13.67,18629.82,24000.0,37738.0,1.0,3.0,7.0,C,13.0,70.9,21.0,685.0,689.0,PA,10+ years,MORTGAGE,Source Verified,124000.0,Fully Paid
241.67,credit_card,Individual,12.73,241.67,7200.0,8069.0,0.0,1.0,0.0,B,8.0,59.8,12.0,660.0,664.0,FL,1 year,RENT,Source Verified,50000.0,Current
357.78,credit_card,Individual,14.46,357.57,10400.0,16210.0,0.0,0.0,6.0,C,11.0,63.3,42.0,675.0,679.0,KY,10+ years,MORTGAGE,Not Verified,52000.0,Fully Paid
408.06,credit_card,Individual,9.17,2892.98,12800.0,15030.0,0.0,1.0,0.0,B,8.0,68.3,12.0,705.0,709.0,VA,5 years,RENT,Not Verified,69500.0,Fully Paid
363.79,credit_card,Individual,18.45,363.79,10000.0,19286.0,0.0,0.0,0.0,D,10.0,87.3,16.0,670.0,674.0,NV,2 years,RENT,Source Verified,65000.0,Late (31-120 days)
320.29,debt_consolidation,Individual,9.49,320.29,10000.0,4576.0,0.0,1.0,0.0,B,6.0,35.2,10.0,700.0,704.0,OH,2 years,MORTGAGE,Source Verified,61000.0,Current
124.23,debt_consolidation,Individual,7.39,123.78,4000.0,4014.0,0.0,1.0,2.0,A,8.0,50.8,24.0,660.0,664.0,NH,10+ years,OWN,Source Verified,65000.0,Fully Paid
110.07,other,Individual,8.24,110.07,3500.0,15495.0,0.0,2.0,5.0,B,16.0,22.0,31.0,780.0,784.0,NC,8 years,OWN,Not Verified,81933.0,Current
164.74,car,Individual,11.44,808.44,5000.0,14630.0,0.0,0.0,0.0,B,14.0,39.6,40.0,705.0,709.0,GA,< 1 year,MORTGAGE,Verified,88000.0,Fully Paid
844.84,small_business,Individual,7.9,854.94,27000.0,14764.0,0.0,2.0,,A,5.0,73.8,15.0,785.0,789.0,CA,5 years,MORTGAGE,Verified,54000.0,Fully Paid
167.97,debt_consolidation,Individual,12.79,1299.77,5000.0,2267.0,0.0,1.0,3.0,C,15.0,13.8,39.0,665.0,669.0,ID,10+ years,MORTGAGE,Not Verified,25000.0,Fully Paid
187.75,debt_consolidation,Individual,7.9,187.4,6000.0,9836.0,0.0,0.0,0.0,A,10.0,59.3,20.0,725.0,729.0,WA,4 years,MORTGAGE,Not Verified,40000.0,Fully Paid
314.69,debt_consolidation,Individual,15.61,314.69,9000.0,2334.0,0.0,4.0,8.0,D,5.0,42.4,27.0,685.0,689.0,TN,< 1 year,MORTGAGE,Not Verified,42000.0,Charged Off
659.1,debt_consolidation,Individual,13.67,660.46,19375.0,18208.0,0.0,0.0,5.0,B,9.0,83.9,36.0,685.0,689.0,MO,6 years,MORTGAGE,Source Verified,100000.0,Fully Paid
311.49,debt_consolidation,Individual,19.03,41.6,12000.0,5972.0,1.0,1.0,2.0,D,18.0,39.0,40.0,665.0,669.0,TX,7 years,RENT,Verified,63000.0,Fully Paid
858.22,credit_card,Individual,14.47,858.22,36500.0,44301.0,0.0,0.0,4.0,C,12.0,68.6,34.0,705.0,709.0,FL,3 years,MORTGAGE,Source Verified,136478.0,Current
655.92,debt_consolidation,Individual,21.49,655.92,24000.0,8477.0,1.0,1.0,0.0,D,14.0,52.3,33.0,660.0,664.0,FL,5 years,RENT,Source Verified,85000.0,Late (31-120 days)
600.78,debt_consolidation,Individual,7.9,600.49,19200.0,24282.0,0.0,1.0,4.0,A,15.0,53.2,32.0,710.0,714.0,SC,4 years,MORTGAGE,Not Verified,110000.0,Fully Paid
296.32,debt_consolidation,Individual,11.39,296.32,9000.0,11492.0,0.0,0.0,0.0,B,16.0,37.9,24.0,715.0,719.0,IL,2 years,MORTGAGE,Source Verified,60000.0,Current
148.22,debt_consolidation,Individual,12.98,148.22,4400.0,13062.0,0.0,2.0,0.0,B,15.0,56.1,24.0,680.0,684.0,TX,10+ years,OWN,Source Verified,180000.0,Current
852.63,credit_card,Individual,23.4,30503.64,30000.0,33041.0,0.0,0.0,2.0,E,7.0,89.3,18.0,665.0,669.0,FL,5 years,MORTGAGE,Source Verified,212000.0,Fully Paid
192.9,debt_consolidation,Individual,9.75,4547.13,6000.0,8723.0,0.0,2.0,1.0,B,20.0,46.4,35.0,695.0,699.0,MO,2 years,MORTGAGE,Not Verified,60000.0,Fully Paid
465.38,debt_consolidation,Individual,16.2,8593.19,13200.0,8908.0,0.0,0.0,1.0,C,7.0,44.5,10.0,695.0,699.0,IN,5 years,OWN,Verified,70000.0,Fully Paid
514.66,credit_card,Individual,9.16,514.66,24700.0,18382.0,0.0,1.0,1.0,B,14.0,57.0,18.0,695.0,699.0,IL,2 years,MORTGAGE,Source Verified,65000.0,Late (31-120 days)
587.82,debt_consolidation,Individual,14.47,587.82,25000.0,2798.0,0.0,1.0,0.0,C,21.0,11.4,26.0,745.0,749.0,CA,7 years,RENT,Verified,110000.0,Current
266.56,credit_card,Individual,19.72,2480.73,7200.0,16203.0,0.0,6.0,0.0,D,20.0,47.8,28.0,705.0,709.0,NJ,4 years,OWN,Verified,70000.0,Fully Paid
489.45,debt_consolidation,Individual,16.29,54.0,20000.0,21639.0,0.0,0.0,5.0,D,17.0,77.3,26.0,660.0,664.0,CT,10+ years,MORTGAGE,Not Verified,121878.0,Fully Paid
591.95,debt_consolidation,Individual,29.69,591.95,14000.0,10027.0,0.0,0.0,0.0,F,8.0,41.1,12.0,715.0,719.0,GA,10+ years,RENT,Verified,54676.0,Late (31-120 days)
778.06,debt_consolidation,Individual,18.99,778.06,30000.0,22472.0,2.0,2.0,2.0,D,17.0,55.0,32.0,660.0,664.0,NV,3 years,RENT,Verified,92000.0,Current
651.14,debt_consolidation,Individual,19.19,20466.71,25000.0,9189.0,0.0,0.0,0.0,E,11.0,56.0,18.0,705.0,709.0,GA,3 years,RENT,Source Verified,100000.0,Fully Paid
245.04,credit_card,Individual,16.46,345.0,6925.0,7935.0,2.0,1.0,1.0,C,23.0,12.9,68.0,700.0,704.0,NY,1 year,RENT,Source Verified,42000.0,Current
629.6,credit_card,Individual,19.53,629.6,24000.0,31557.0,0.0,0.0,2.0,D,18.0,69.7,37.0,665.0,669.0,RI,10+ years,MORTGAGE,Not Verified,61000.0,Current
332.1,credit_card,Individual,11.99,5510.86,10000.0,11371.0,0.0,1.0,0.0,B,7.0,79.5,11.0,680.0,684.0,CA,10+ years,RENT,Verified,52000.0,Fully Paid
855.55,home_improvement,Individual,16.99,855.55,24000.0,105476.0,0.0,1.0,1.0,D,26.0,61.4,47.0,690.0,694.0,NY,10+ years,OWN,Verified,750000.0,In Grace Period
379.51,debt_consolidation,Individual,15.31,379.47,10900.0,12281.0,0.0,0.0,0.0,C,14.0,80.8,16.0,710.0,714.0,OK,7 years,RENT,Verified,26000.0,Fully Paid
908.02,credit_card,Individual,19.72,30056.5,34475.0,12957.0,0.0,0.0,0.0,D,8.0,82.0,17.0,710.0,714.0,CA,4 years,RENT,Verified,77000.0,Fully Paid
1003.43,small_business,Individual,23.83,1003.43,35000.0,18067.0,0.0,1.0,7.0,F,5.0,52.1,23.0,675.0,679.0,NJ,< 1 year,MORTGAGE,Verified,100670.0,Charged Off
351.37,other,Individual,17.77,351.37,9750.0,9867.0,0.0,0.0,1.0,D,6.0,50.1,24.0,660.0,664.0,CA,,OWN,Verified,28000.0,Charged Off
516.83,debt_consolidation,Individual,11.49,542.67,15675.0,0.0,0.0,0.0,0.0,B,5.0,0.0,13.0,680.0,684.0,CA,10+ years,RENT,Source Verified,68500.0,In Grace Period
650.8,other,Individual,19.53,650.8,17625.0,6588.0,0.0,1.0,1.0,D,9.0,80.8,18.0,685.0,689.0,MI,10+ years,OWN,Verified,42000.0,Charged Off
325.31,home_improvement,Joint App,10.56,325.31,10000.0,1231.0,1.0,1.0,1.0,B,5.0,25.6,7.0,680.0,684.0,WA,10+ years,MORTGAGE,Not Verified,48000.0,Current
275.33,debt_consolidation,Individual,14.49,281.56,8000.0,5975.0,3.0,1.0,0.0,C,9.0,39.3,14.0,690.0,694.0,AL,1 year,MORTGAGE,Source Verified,35000.0,Fully Paid
447.55,debt_consolidation,Individual,14.08,447.55,19200.0,5083.0,1.0,1.0,0.0,C,7.0,80.7,18.0,680.0,684.0,ID,1 year,MORTGAGE,Source Verified,108120.0,In Grace Period
288.17,debt_consolidation,Individual,16.29,288.17,11775.0,4097.0,0.0,0.0,0.0,D,4.0,62.4,6.0,730.0,734.0,CT,,OWN,Verified,42000.0,Current
48.42,debt_consolidation,Individual,14.83,60.44,1400.0,7760.0,0.0,3.0,,D,10.0,98.5,21.0,680.0,684.0,GA,8 years,MORTGAGE,Not Verified,54000.0,Fully Paid
163.67,other,Individual,10.99,5045.8,5000.0,2429.0,0.0,3.0,0.0,B,4.0,6.9,11.0,750.0,754.0,LA,7 years,RENT,Verified,36000.0,Fully Paid
47.66,major_purchase,Individual,14.99,1238.88,1375.0,45519.0,0.0,2.0,1.0,C,23.0,52.1,40.0,690.0,694.0,FL,4 years,MORTGAGE,Not Verified,125000.0,Fully Paid
294.07,debt_consolidation,Individual,17.86,424.26,8150.0,20660.0,0.0,2.0,0.0,D,10.0,72.5,13.0,660.0,664.0,CA,2 years,RENT,Verified,24000.0,Fully Paid
674.46,debt_consolidation,Individual,13.06,674.46,20000.0,62707.0,0.0,0.0,0.0,C,17.0,68.8,49.0,675.0,679.0,NV,10+ years,OWN,Source Verified,75000.0,Charged Off
541.95,credit_card,Individual,9.17,541.95,17000.0,18048.0,0.0,1.0,2.0,B,11.0,69.4,15.0,705.0,709.0,CA,10+ years,MORTGAGE,Source Verified,50000.0,Charged Off
384.01,debt_consolidation,Individual,9.43,384.01,12000.0,10695.0,0.0,0.0,1.0,B,7.0,57.5,11.0,670.0,674.0,CA,7 years,MORTGAGE,Verified,42000.0,Current
1027.67,debt_consolidation,Individual,14.16,16025.2,30000.0,35622.0,0.0,3.0,1.0,C,19.0,61.3,39.0,685.0,689.0,NY,4 years,MORTGAGE,Verified,106800.0,Fully Paid
606.0,debt_consolidation,Individual,7.84,606.0,30000.0,21793.0,0.0,0.0,1.0,A,16.0,35.1,34.0,730.0,734.0,AZ,8 years,MORTGAGE,Source Verified,140000.0,Current
668.02,debt_consolidation,Individual,12.39,690.11,20000.0,7810.0,1.0,0.0,1.0,C,14.0,28.3,23.0,715.0,719.0,NY,10+ years,MORTGAGE,Source Verified,70000.0,Fully Paid
975.64,debt_consolidation,Individual,22.45,33925.16,35000.0,12603.0,0.0,2.0,3.0,E,16.0,41.3,32.0,675.0,679.0,MI,10+ years,MORTGAGE,Source Verified,85000.0,Fully Paid
69.56,home_improvement,Individual,13.49,69.56,2050.0,4255.0,0.0,0.0,0.0,C,25.0,21.5,33.0,700.0,704.0,PA,2 years,MORTGAGE,Verified,14083.0,Current
342.28,debt_consolidation,Individual,14.99,2317.75,9875.0,9624.0,0.0,0.0,0.0,C,17.0,59.4,32.0,675.0,679.0,GA,2 years,MORTGAGE,Source Verified,40000.0,Fully Paid
195.8,debt_consolidation,Individual,10.49,3779.46,6025.0,4143.0,0.0,0.0,0.0,B,3.0,81.2,6.0,670.0,674.0,MA,5 years,RENT,Source Verified,52800.0,Fully Paid
105.49,debt_consolidation,Individual,16.01,105.49,3000.0,2357.0,0.0,1.0,0.0,C,3.0,65.5,7.0,690.0,694.0,CA,< 1 year,RENT,Source Verified,18000.0,Current
338.39,debt_consolidation,Individual,12.62,13476.22,15000.0,3978.0,0.0,1.0,4.0,C,9.0,20.5,28.0,730.0,734.0,MT,10+ years,OWN,Source Verified,91000.0,Fully Paid
308.87,other,Individual,7.02,889.87,10000.0,7853.0,0.0,0.0,0.0,A,2.0,34.9,12.0,720.0,724.0,MD,10+ years,RENT,Not Verified,137508.0,Current
863.16,debt_consolidation,Individual,6.89,18711.99,28000.0,30405.0,0.0,0.0,0.0,A,10.0,70.4,19.0,690.0,694.0,HI,2 years,RENT,Source Verified,75000.0,Fully Paid
255.04,credit_card,Individual,9.17,254.68,8000.0,11828.0,0.0,1.0,0.0,B,11.0,51.7,15.0,665.0,669.0,AL,1 year,OWN,Source Verified,65000.0,Fully Paid
600.07,debt_consolidation,Individual,24.08,600.07,20825.0,8159.0,0.0,1.0,2.0,F,22.0,77.7,29.0,670.0,674.0,CO,7 years,MORTGAGE,Verified,52000.0,Charged Off
439.76,home_improvement,Individual,11.49,439.76,20000.0,8347.0,0.0,0.0,1.0,B,7.0,33.0,13.0,710.0,714.0,IN,2 years,OWN,Not Verified,65000.0,Current
348.64,car,Individual,24.49,12059.6,12000.0,830.0,1.0,1.0,1.0,E,5.0,7.9,16.0,685.0,689.0,IN,10+ years,MORTGAGE,Source Verified,47800.0,Fully Paid
216.21,debt_consolidation,Individual,7.02,216.21,7000.0,38057.0,0.0,0.0,4.0,A,21.0,36.0,35.0,760.0,764.0,CA,10+ years,MORTGAGE,Not Verified,155000.0,Current
475.68,debt_consolidation,Individual,8.81,475.68,15000.0,6644.0,2.0,1.0,1.0,A,3.0,47.5,13.0,665.0,669.0,NC,< 1 year,MORTGAGE,Source Verified,67500.0,Current
920.49,debt_consolidation,Individual,25.99,26958.96,30750.0,32304.0,1.0,0.0,6.0,G,9.0,96.1,22.0,675.0,679.0,CA,10+ years,MORTGAGE,Verified,70000.0,Fully Paid
1019.37,home_improvement,Individual,13.59,19369.9,30000.0,100074.0,0.0,0.0,1.0,C,21.0,57.5,34.0,700.0,704.0,CA,< 1 year,MORTGAGE,Verified,185000.0,Fully Paid
777.55,debt_consolidation,Joint App,7.49,15355.19,25000.0,15161.0,0.0,0.0,6.0,A,15.0,28.1,51.0,775.0,779.0,TX,7 years,MORTGAGE,Not Verified,100000.0,Fully Paid
663.9,debt_consolidation,Individual,8.6,24.52,21000.0,22025.0,0.0,3.0,8.0,A,28.0,16.9,44.0,715.0,719.0,TX,10+ years,MORTGAGE,Source Verified,192000.0,Fully Paid
332.1,debt_consolidation,Individual,11.99,332.1,10000.0,9746.0,0.0,0.0,0.0,B,10.0,35.2,19.0,710.0,714.0,LA,< 1 year,OWN,Source Verified,20000.0,Current
270.83,debt_consolidation,Individual,13.33,159.76,8000.0,3931.0,0.0,1.0,3.0,C,23.0,56.2,35.0,680.0,684.0,FL,2 years,RENT,Source Verified,53000.0,Fully Paid
492.08,home_improvement,Individual,11.14,491.9,15000.0,14454.0,0.0,0.0,9.0,B,9.0,69.8,25.0,670.0,674.0,FL,10+ years,MORTGAGE,Verified,111000.0,Fully Paid
172.26,debt_consolidation,Individual,17.47,4028.71,4800.0,7748.0,1.0,0.0,3.0,D,14.0,22.1,25.0,705.0,709.0,CA,2 years,MORTGAGE,Not Verified,75000.0,Fully Paid
695.46,debt_consolidation,Individual,22.35,24929.32,25000.0,5100.0,0.0,0.0,1.0,D,7.0,44.3,20.0,660.0,664.0,CA,10+ years,OWN,Verified,80000.0,Fully Paid
597.57,home_improvement,Individual,11.39,9945.41,18150.0,3646.0,0.0,1.0,3.0,B,14.0,62.9,38.0,660.0,664.0,OR,9 years,MORTGAGE,Not Verified,70000.0,Fully Paid
772.16,debt_consolidation,Individual,8.39,17789.85,24500.0,26532.0,0.0,0.0,4.0,A,8.0,82.4,30.0,715.0,719.0,OR,10+ years,MORTGAGE,Source Verified,70000.0,Fully Paid
765.1,credit_card,Individual,9.17,12284.53,24000.0,29917.0,0.0,1.0,2.0,B,16.0,37.0,25.0,695.0,699.0,NC,2 years,MORTGAGE,Verified,135000.0,Fully Paid
291.1,debt_consolidation,Individual,20.49,291.1,10875.0,10430.0,0.0,5.0,0.0,E,6.0,52.1,10.0,665.0,669.0,TX,10+ years,OWN,Source Verified,38000.0,Charged Off
191.25,debt_consolidation,Individual,9.16,3.89,6000.0,7110.0,0.0,1.0,0.0,B,11.0,64.0,16.0,670.0,674.0,FL,4 years,RENT,Not Verified,33000.0,Fully Paid
423.61,debt_consolidation,Individual,16.29,423.61,12000.0,25318.0,0.0,0.0,0.0,D,12.0,61.2,23.0,695.0,699.0,SC,10+ years,RENT,Not Verified,56000.0,Charged Off
691.69,other,Individual,13.59,23979.45,30000.0,33642.0,0.0,0.0,4.0,C,25.0,34.8,51.0,695.0,699.0,SC,10+ years,MORTGAGE,Source Verified,90000.0,Fully Paid
375.04,debt_consolidation,Individual,13.35,9.58,11075.0,6345.0,1.0,0.0,1.0,C,10.0,31.0,26.0,670.0,674.0,MI,6 years,OWN,Not Verified,52000.0,Fully Paid
471.3,debt_consolidation,Individual,8.18,4572.7,15000.0,9617.0,0.0,0.0,3.0,B,9.0,71.2,21.0,710.0,714.0,OR,7 years,MORTGAGE,Not Verified,85000.0,Fully Paid
260.55,debt_consolidation,Individual,13.99,260.55,11200.0,18141.0,2.0,0.0,1.0,C,6.0,88.5,25.0,670.0,674.0,MI,< 1 year,MORTGAGE,Not Verified,42000.0,Current
163.67,home_improvement,Individual,10.99,3813.77,5000.0,5127.0,0.0,1.0,2.0,B,13.0,27.7,20.0,675.0,679.0,WA,7 years,MORTGAGE,Not Verified,60000.0,Fully Paid
230.8,credit_card,Individual,11.49,230.8,7000.0,7458.0,2.0,1.0,2.0,B,8.0,62.7,15.0,680.0,684.0,KY,10+ years,MORTGAGE,Source Verified,40000.0,Current
373.34,credit_card,Individual,20.31,373.34,14000.0,41528.0,0.0,0.0,2.0,D,11.0,86.3,23.0,675.0,679.0,AL,10+ years,RENT,Verified,60000.0,Charged Off
206.44,home_improvement,Individual,14.47,206.44,6000.0,13060.0,0.0,2.0,1.0,C,10.0,51.6,16.0,720.0,724.0,NY,10+ years,MORTGAGE,Not Verified,120000.0,Current
526.97,credit_card,Individual,15.31,526.97,22000.0,20942.0,1.0,2.0,5.0,C,11.0,92.7,34.0,665.0,669.0,MO,10+ years,MORTGAGE,Not Verified,104000.0,Current
336.9,debt_consolidation,Individual,12.99,336.52,10000.0,7833.0,1.0,4.0,2.0,C,17.0,22.6,44.0,690.0,694.0,CA,10+ years,MORTGAGE,Verified,110000.0,Fully Paid
279.72,credit_card,Individual,15.61,279.72,8000.0,4176.0,0.0,2.0,0.0,D,10.0,66.3,13.0,675.0,679.0,FL,10+ years,RENT,Source Verified,42000.0,Charged Off
402.83,credit_card,Individual,12.74,402.83,12000.0,36160.0,0.0,0.0,0.0,C,7.0,94.9,15.0,685.0,689.0,MI,9 years,OWN,Source Verified,100000.0,Current
593.82,debt_consolidation,Individual,20.89,593.82,22000.0,7077.0,0.0,1.0,,F,5.0,71.5,10.0,675.0,679.0,GA,4 years,RENT,Verified,63000.0,Charged Off
379.07,credit_card,Individual,21.45,9437.64,10000.0,5258.0,0.0,0.0,0.0,D,8.0,35.3,17.0,690.0,694.0,IL,3 years,OWN,Source Verified,55000.0,Fully Paid
304.53,debt_consolidation,Individual,17.97,304.53,12000.0,1215.0,1.0,0.0,0.0,D,17.0,4.8,37.0,715.0,719.0,TN,3 years,RENT,Verified,63000.0,Current
